amount,payment_method,failure_reason,attempt_count,days_since_failure,day_of_month,hour_of_day,previous_successes,previous_failures,previous_recovery_success,is_subscription,recovery_succeeded
2158.45,netbanking,network_timeout,1,5.1,17,14,4,1,True,0,1
1323.83,card,insufficient_funds,2,0.5,9,9,1,0,False,1,1
6932.89,upi,high_risk_fraud,2,1.9,25,10,9,2,True,0,0
7614.44,card,insufficient_funds,1,2.9,11,8,8,0,True,1,1
3630.49,card,insufficient_funds,2,0.5,7,7,2,0,False,0,0
4605.49,subscription_mandate,card_expired,2,2.1,25,15,18,1,True,1,0
4000.75,upi,insufficient_funds,1,0.7,24,18,8,0,True,0,1
1002.37,card,bank_outage,1,0.1,4,16,10,1,True,0,1
815.08,subscription_mandate,bank_outage,1,0.6,17,20,6,0,True,1,1
2331.32,netbanking,authentication_failed,1,7.1,17,20,7,0,False,0,1
2036.88,card,insufficient_funds,1,11.0,12,21,6,0,True,0,1
3131.44,netbanking,insufficient_funds,3,3.0,19,18,1,2,False,0,0
2168.73,card,card_expired,1,4.7,17,13,11,1,False,1,1
526.93,subscription_mandate,insufficient_funds,3,1.2,29,11,3,0,False,1,1
364.68,upi,authentication_failed,1,2.2,5,7,2,0,False,0,1
4739.5,upi,network_timeout,1,1.6,12,20,7,0,True,0,1
1344.11,card,network_timeout,2,0.9,13,10,3,1,False,0,1
1980.47,subscription_mandate,network_timeout,2,2.0,15,9,10,2,True,1,1
1477.08,card,insufficient_funds,4,1.4,23,7,3,2,False,0,1
1073.05,card,insufficient_funds,1,3.6,22,10,1,1,False,1,1
1047.47,card,card_expired,1,3.4,30,19,2,2,False,0,0
6111.04,upi,network_timeout,1,1.3,6,21,7,2,True,1,1
1967.98,card,insufficient_funds,1,1.7,8,10,9,0,False,0,1
4321.2,subscription_mandate,insufficient_funds,1,2.5,13,18,14,1,True,1,1
4876.47,upi,bank_outage,2,0.6,23,15,9,3,True,0,1
3245.12,card,insufficient_funds,1,2.2,1,10,5,0,False,0,1
5023.28,card,card_expired,2,2.0,8,10,3,3,False,0,0
2472.24,card,insufficient_funds,2,3.6,1,12,9,0,True,0,0
8328.46,upi,card_expired,1,2.7,2,8,9,1,True,1,0
5120.85,netbanking,card_expired,1,1.8,14,16,8,1,True,0,1
5772.14,card,authentication_failed,2,0.8,9,3,5,0,True,0,1
1048.73,netbanking,network_timeout,1,0.9,26,19,5,1,False,0,1
3093.07,card,insufficient_funds,1,0.6,4,17,6,3,True,0,1
468.01,netbanking,network_timeout,1,0.4,12,11,9,3,True,0,1
8612.08,subscription_mandate,network_timeout,1,1.0,3,13,3,3,False,1,1
1392.71,upi,bank_outage,1,2.3,18,12,4,0,False,0,1
1577.77,upi,authentication_failed,1,0.0,20,21,7,0,False,0,1
712.92,netbanking,network_timeout,1,1.9,15,13,8,0,False,1,1
2362.22,card,insufficient_funds,2,7.9,4,21,4,1,False,0,1
1917.11,card,card_expired,2,7.9,14,18,7,1,True,0,0
12587.1,card,insufficient_funds,1,2.2,27,18,14,0,True,0,0
5288.62,upi,card_expired,1,1.7,19,17,16,1,False,1,1
1535.81,upi,high_risk_fraud,1,3.3,19,16,5,1,True,1,0
544.78,upi,bank_outage,1,0.3,30,12,13,0,True,0,1
312.53,netbanking,insufficient_funds,1,2.1,7,7,0,3,False,0,1
969.1,card,authentication_failed,2,0.7,18,13,7,1,True,0,1
736.5,upi,network_timeout,1,1.7,10,18,3,1,False,0,1
3340.09,card,insufficient_funds,2,1.2,27,8,13,2,True,1,1
2142.11,card,authentication_failed,1,0.8,24,13,7,2,True,0,1
2478.96,upi,insufficient_funds,1,8.8,11,10,9,2,True,1,1
1038.95,subscription_mandate,card_expired,3,0.2,27,12,4,0,False,1,0
2798.47,upi,card_expired,2,6.8,9,9,8,0,True,0,0
679.69,card,authentication_failed,1,3.3,14,16,0,1,False,0,0
2254.15,upi,insufficient_funds,1,0.7,3,16,6,1,False,0,1
5152.42,card,insufficient_funds,1,2.4,14,12,5,1,True,0,1
1756.56,subscription_mandate,bank_outage,2,3.8,19,10,10,2,False,1,1
3638.33,upi,authentication_failed,1,1.5,21,10,1,1,False,0,0
411.92,card,insufficient_funds,1,5.2,23,9,6,1,True,1,1
383.23,card,insufficient_funds,1,0.4,24,21,8,1,True,0,1
3276.51,card,authentication_failed,2,1.0,20,10,13,0,False,0,1
6262.39,subscription_mandate,network_timeout,1,0.8,13,12,12,4,True,1,1
1969.61,upi,insufficient_funds,1,4.5,27,13,7,2,True,0,1
16826.12,upi,card_expired,3,0.4,10,16,14,1,False,0,1
665.77,upi,card_expired,3,2.9,7,17,5,2,False,1,0
1323.47,upi,bank_outage,2,3.5,9,11,11,0,False,0,1
2768.56,card,bank_outage,1,1.6,21,13,2,0,False,0,0
3706.85,subscription_mandate,network_timeout,1,6.7,20,20,12,0,False,1,1
1443.01,card,insufficient_funds,2,0.8,16,8,19,0,True,0,0
940.74,upi,network_timeout,2,1.3,29,12,8,1,False,0,1
4265.17,upi,insufficient_funds,1,3.2,10,9,4,0,False,0,1
2751.54,upi,authentication_failed,1,2.1,4,4,6,1,True,0,1
1789.77,subscription_mandate,insufficient_funds,3,2.3,16,9,10,0,True,1,1
3823.54,card,insufficient_funds,1,1.0,9,10,20,1,True,1,1
2158.75,upi,insufficient_funds,3,0.3,23,14,4,1,True,0,1
2152.17,card,insufficient_funds,1,0.1,17,18,4,0,True,0,0
2081.99,upi,card_expired,2,0.2,28,20,4,0,False,0,1
1165.67,card,bank_outage,1,1.2,24,21,5,1,True,0,1
1063.72,card,authentication_failed,1,0.8,19,19,3,1,False,0,1
1520.61,card,card_expired,4,0.3,14,13,3,0,False,0,1
2512.07,card,card_expired,2,1.7,21,12,11,0,False,0,0
452.98,card,insufficient_funds,1,1.3,12,12,13,2,True,1,0
5711.69,upi,network_timeout,1,0.2,29,21,5,1,True,0,1
2481.45,upi,insufficient_funds,1,5.7,19,15,10,3,False,0,0
935.82,card,insufficient_funds,2,3.3,23,17,1,0,False,0,1
10456.05,card,insufficient_funds,1,2.1,7,6,1,1,False,0,0
2534.15,card,insufficient_funds,1,1.3,7,22,7,1,True,0,1
733.9,upi,bank_outage,1,2.3,15,13,6,2,True,1,1
10042.17,card,insufficient_funds,2,0.5,24,15,5,0,True,0,1
8261.66,card,insufficient_funds,1,0.8,29,18,4,0,False,0,1
1077.17,card,network_timeout,4,7.0,4,7,6,2,False,0,1
1824.97,upi,insufficient_funds,2,0.1,4,1,8,1,False,0,1
1616.75,card,bank_outage,4,5.2,5,21,15,1,True,0,1
445.63,upi,card_expired,1,3.2,4,9,13,1,False,0,1
3268.93,upi,authentication_failed,1,0.9,30,8,11,1,True,0,1
5221.97,upi,network_timeout,4,5.0,5,20,15,0,True,0,1
4408.1,upi,insufficient_funds,1,3.6,4,11,6,3,False,1,1
2513.62,upi,authentication_failed,3,4.3,10,19,10,0,False,0,0
5698.41,card,card_expired,1,2.4,26,20,2,1,False,0,0
878.48,upi,insufficient_funds,2,1.2,29,9,12,1,True,0,1
12537.17,upi,bank_outage,2,2.7,21,6,2,3,False,0,1
1218.2,card,network_timeout,2,5.3,19,4,7,0,False,0,1
1346.27,upi,insufficient_funds,2,0.5,24,10,6,3,True,0,0
1454.34,card,card_expired,1,3.5,3,9,3,0,False,1,1
1361.94,upi,insufficient_funds,1,1.8,18,20,2,1,False,0,1
2051.96,upi,bank_outage,1,1.0,2,20,4,0,True,0,1
1981.68,subscription_mandate,high_risk_fraud,4,0.2,24,12,5,0,True,1,0
2742.64,subscription_mandate,card_expired,1,0.3,16,11,14,3,False,1,1
1168.15,upi,high_risk_fraud,1,10.9,30,12,9,0,True,1,0
2835.42,upi,insufficient_funds,1,3.5,19,18,13,0,True,0,0
914.72,upi,network_timeout,2,1.8,24,8,9,0,False,0,1
4718.41,card,authentication_failed,3,1.0,2,8,4,2,True,1,1
4666.03,netbanking,bank_outage,3,2.6,10,10,4,0,True,1,1
2427.92,upi,insufficient_funds,1,9.1,15,14,9,0,True,1,1
1360.04,card,insufficient_funds,2,4.0,28,17,10,1,False,0,1
3229.3,card,insufficient_funds,1,0.1,22,22,18,0,False,0,0
1097.86,netbanking,bank_outage,2,0.1,15,4,14,2,True,0,1
2517.66,card,high_risk_fraud,2,3.6,21,11,9,1,True,0,0
2128.91,card,card_expired,1,0.2,5,11,7,1,True,1,1
26027.72,card,insufficient_funds,1,0.9,22,4,3,0,False,1,1
808.88,card,insufficient_funds,1,2.8,29,18,14,0,True,0,1
221.28,card,bank_outage,1,0.2,11,12,9,2,False,0,0
1374.96,upi,bank_outage,1,2.0,13,15,13,1,True,0,1
521.14,card,insufficient_funds,1,0.7,30,12,6,2,False,0,1
1268.99,netbanking,network_timeout,1,0.5,8,11,2,0,False,0,1
759.12,netbanking,insufficient_funds,1,7.4,21,8,2,0,False,1,0
1081.33,card,bank_outage,1,1.0,20,19,10,0,False,1,1
935.97,card,card_expired,2,5.0,7,8,7,0,True,0,1
5806.05,upi,insufficient_funds,3,0.0,31,14,4,0,True,0,1
2336.3,card,bank_outage,1,2.0,30,22,4,3,True,0,1
6424.71,card,bank_outage,2,6.9,27,10,6,0,False,0,0
2531.16,subscription_mandate,card_expired,4,6.0,21,13,8,0,True,1,0
5629.25,subscription_mandate,network_timeout,1,2.0,8,17,11,1,True,1,1
1859.51,upi,card_expired,2,5.8,1,10,14,0,True,1,1
10250.65,card,insufficient_funds,4,0.7,23,10,1,0,False,0,0
3728.91,upi,high_risk_fraud,2,5.2,22,8,3,0,False,0,0
1209.74,upi,authentication_failed,1,3.1,8,2,7,0,False,1,1
4260.9,card,insufficient_funds,1,0.5,4,10,10,1,True,0,1
2500.86,upi,authentication_failed,1,4.0,16,16,2,3,False,0,1
2033.97,card,network_timeout,2,0.5,31,6,0,0,False,0,1
2660.9,card,insufficient_funds,2,0.6,5,18,3,0,False,0,1
4798.82,upi,card_expired,1,4.5,10,12,7,1,True,1,1
362.94,card,insufficient_funds,1,1.2,9,14,7,4,True,0,0
1779.62,card,bank_outage,1,2.5,6,11,4,1,True,0,1
4511.58,netbanking,authentication_failed,2,0.0,31,16,12,0,True,1,1
3051.55,subscription_mandate,card_expired,1,2.7,27,17,2,0,False,1,1
885.59,upi,card_expired,1,2.0,15,7,9,2,False,1,0
289.75,netbanking,insufficient_funds,1,3.9,12,19,13,2,False,0,1
11280.54,subscription_mandate,card_expired,1,0.8,24,15,7,1,False,1,1
2062.4,card,network_timeout,2,3.9,31,16,6,0,True,0,1
9534.24,card,insufficient_funds,1,3.8,14,13,4,0,True,0,1
4991.37,card,bank_outage,1,1.5,27,7,2,2,False,1,1
1194.82,card,card_expired,2,1.9,1,12,8,2,False,0,0
256.91,upi,network_timeout,1,2.9,20,9,3,1,False,0,1
1610.12,card,network_timeout,1,1.6,21,13,3,1,False,1,1
2360.15,upi,bank_outage,3,1.0,14,20,13,0,False,0,1
3661.37,card,card_expired,2,0.7,13,13,10,0,True,0,1
898.04,card,bank_outage,1,2.8,5,9,4,1,True,0,1
2864.66,subscription_mandate,bank_outage,2,4.5,9,13,8,0,False,1,1
2863.72,card,bank_outage,1,1.8,21,11,6,0,True,0,1
5927.5,card,bank_outage,2,2.0,7,20,3,0,False,0,1
1851.73,card,authentication_failed,2,4.7,9,12,8,0,True,0,0
3635.43,upi,insufficient_funds,1,5.2,16,18,3,0,False,0,1
3164.0,upi,insufficient_funds,2,0.1,4,13,7,1,True,0,1
5367.02,upi,high_risk_fraud,1,1.3,28,10,5,0,False,0,0
1166.87,card,insufficient_funds,1,6.5,29,16,2,1,False,1,1
153.89,card,authentication_failed,1,7.3,11,2,4,1,True,0,1
1972.04,netbanking,bank_outage,3,5.2,9,18,6,0,True,0,1
1982.53,upi,authentication_failed,1,1.9,18,19,20,0,True,0,0
861.12,upi,bank_outage,2,2.0,28,14,23,2,True,0,1
628.13,upi,network_timeout,1,0.5,2,10,3,0,False,1,1
1455.01,upi,network_timeout,1,1.4,2,9,18,0,False,0,1
2200.88,card,card_expired,2,0.8,23,17,9,0,False,1,1
2659.48,card,card_expired,1,3.2,22,9,3,0,False,0,1
312.07,upi,insufficient_funds,5,0.7,25,13,2,2,False,0,0
503.62,card,insufficient_funds,2,0.5,19,19,7,1,True,0,1
6745.29,netbanking,high_risk_fraud,3,1.0,12,17,14,0,True,0,0
2057.72,upi,insufficient_funds,1,7.9,2,1,10,0,True,1,0
2435.26,upi,network_timeout,1,2.3,14,17,5,1,True,0,1
735.15,netbanking,card_expired,1,4.0,4,1,3,0,False,0,0
2430.95,upi,insufficient_funds,4,1.9,3,11,6,1,True,1,1
1740.45,subscription_mandate,high_risk_fraud,1,2.6,18,11,14,0,True,1,1
1398.73,upi,insufficient_funds,2,2.2,29,13,3,1,False,0,1
654.81,netbanking,bank_outage,2,0.9,24,16,3,1,False,0,1
1116.96,card,card_expired,3,1.5,18,23,8,1,False,0,0
14397.58,upi,insufficient_funds,4,1.3,7,9,11,0,False,0,0
1781.97,upi,insufficient_funds,2,3.8,5,16,8,0,False,0,1
4967.43,card,bank_outage,1,3.3,4,9,3,0,False,1,0
2045.18,card,insufficient_funds,2,8.1,24,11,9,0,True,0,0
1842.9,subscription_mandate,network_timeout,1,1.6,26,18,3,2,False,1,1
1376.91,upi,bank_outage,2,0.6,25,6,11,2,False,1,1
8193.27,card,insufficient_funds,1,4.7,1,2,10,2,True,1,0
3414.43,card,insufficient_funds,2,2.7,7,11,8,1,True,0,1
1199.13,card,insufficient_funds,1,8.1,15,12,0,2,False,1,1
1711.8,card,network_timeout,2,7.4,15,12,6,0,False,1,0
6427.34,subscription_mandate,card_expired,1,0.5,5,15,14,1,False,1,1
189.68,card,insufficient_funds,2,0.9,14,17,4,0,True,0,0
3227.46,card,card_expired,1,0.1,19,16,3,0,False,0,0
3959.37,upi,card_expired,1,2.6,12,17,4,0,True,0,1
1242.93,card,bank_outage,4,4.4,17,13,16,0,False,0,1
2804.93,card,insufficient_funds,2,1.4,27,12,8,1,True,0,1
3835.59,upi,insufficient_funds,1,1.7,5,8,2,4,False,1,1
805.91,upi,insufficient_funds,1,6.3,22,22,3,0,False,1,1
5206.91,subscription_mandate,bank_outage,2,1.4,24,16,7,1,False,1,1
3189.46,upi,bank_outage,1,0.1,28,10,2,0,False,0,1
2126.69,upi,insufficient_funds,1,8.9,8,16,6,0,True,0,1
2682.32,upi,insufficient_funds,2,0.0,17,14,4,1,True,0,0
4612.26,subscription_mandate,bank_outage,1,10.0,14,12,6,0,True,1,1
19623.93,upi,insufficient_funds,2,4.9,26,15,8,1,False,0,1
4225.75,subscription_mandate,bank_outage,1,0.8,6,10,0,0,False,1,1
5062.04,upi,card_expired,2,0.1,8,21,4,1,True,1,1
2904.96,netbanking,insufficient_funds,1,2.5,9,12,9,0,True,0,1
13514.06,card,card_expired,1,0.0,9,14,2,2,False,0,0
652.37,upi,insufficient_funds,4,0.7,27,7,0,0,False,0,1
510.98,card,bank_outage,3,2.5,16,19,15,0,True,0,1
2800.99,upi,insufficient_funds,3,2.2,22,16,5,1,False,1,1
4421.03,upi,card_expired,2,5.8,16,7,6,1,False,1,1
240.53,subscription_mandate,card_expired,1,3.8,24,12,0,0,False,1,1
2433.07,subscription_mandate,insufficient_funds,2,1.5,2,10,12,1,True,1,1
2074.67,card,bank_outage,1,2.0,8,13,15,0,False,0,1
4768.29,upi,network_timeout,1,1.0,19,12,19,2,True,0,1
3589.84,upi,high_risk_fraud,1,1.4,9,18,5,2,True,0,0
479.43,card,insufficient_funds,1,4.6,1,14,8,0,False,0,1
923.29,card,insufficient_funds,1,5.6,24,12,10,1,True,0,1
1180.73,card,insufficient_funds,1,1.6,6,9,5,0,False,0,1
4745.97,upi,authentication_failed,2,0.1,27,21,15,1,False,0,0
3419.27,upi,card_expired,3,0.4,10,11,8,1,True,0,0
1395.97,subscription_mandate,insufficient_funds,1,2.0,17,6,4,1,True,1,1
2779.68,upi,network_timeout,1,0.2,26,10,9,1,True,0,1
941.8,subscription_mandate,insufficient_funds,1,3.4,11,9,8,0,True,1,1
15439.35,card,card_expired,2,1.6,7,11,10,2,True,0,1
4092.54,upi,card_expired,1,4.3,13,18,18,2,False,0,0
4952.06,card,bank_outage,2,0.4,13,11,0,2,False,0,0
8426.44,upi,network_timeout,1,4.1,19,12,8,1,True,1,1
6091.31,netbanking,insufficient_funds,2,0.6,21,18,1,0,False,0,1
2510.84,subscription_mandate,bank_outage,2,0.3,30,13,3,1,False,1,1
2066.33,netbanking,card_expired,1,2.0,5,17,8,0,False,0,0
7781.12,card,insufficient_funds,3,4.8,7,13,4,2,True,0,0
2499.59,card,authentication_failed,1,0.0,3,11,11,0,False,0,0
1243.75,card,network_timeout,1,9.5,3,13,4,0,False,0,1
14327.98,card,authentication_failed,1,0.4,1,22,1,1,False,0,1
1051.18,upi,network_timeout,1,4.2,12,8,4,2,True,0,1
512.23,upi,insufficient_funds,3,1.5,30,19,5,1,True,0,1
5964.01,upi,card_expired,1,11.7,2,15,18,1,True,1,0
1263.8,netbanking,card_expired,3,4.5,2,21,5,2,True,0,0
3610.45,upi,insufficient_funds,2,1.2,11,10,10,0,True,0,0
12525.1,netbanking,card_expired,2,3.6,21,11,1,4,False,0,0
708.14,card,insufficient_funds,1,1.8,21,8,8,0,False,0,1
2352.36,card,insufficient_funds,1,1.7,1,5,9,2,False,0,1
9274.91,upi,network_timeout,3,1.6,1,13,1,1,False,0,1
4508.4,netbanking,insufficient_funds,1,3.1,26,7,7,1,False,0,1
2075.92,card,card_expired,4,5.2,26,15,12,1,True,0,0
20961.48,upi,network_timeout,1,0.7,21,14,0,1,False,0,0
2239.96,upi,bank_outage,1,1.0,5,21,18,0,True,1,1
3488.36,card,insufficient_funds,5,0.4,31,20,3,0,False,0,1
10768.92,card,bank_outage,2,2.1,23,10,13,1,True,1,1
5900.41,subscription_mandate,network_timeout,1,1.4,30,20,4,1,False,1,1
8018.83,upi,authentication_failed,2,1.7,20,5,9,0,True,0,1
1086.17,card,insufficient_funds,1,3.4,30,17,10,0,True,0,1
7371.36,netbanking,insufficient_funds,1,0.9,4,14,8,0,False,0,1
2843.05,card,bank_outage,1,0.6,3,11,1,0,False,0,0
1247.38,netbanking,insufficient_funds,5,0.2,30,18,2,1,False,1,0
2980.21,card,network_timeout,3,2.7,19,11,11,1,True,0,1
2896.39,upi,bank_outage,3,9.5,19,14,7,1,False,0,0
13111.95,card,network_timeout,1,3.8,24,16,4,0,True,0,1
3439.79,card,high_risk_fraud,2,2.8,29,10,7,1,True,1,0
1208.67,subscription_mandate,bank_outage,1,1.9,4,8,8,1,True,1,1
982.12,card,authentication_failed,1,2.3,9,16,5,0,True,0,1
2338.68,card,bank_outage,2,1.7,7,9,5,0,True,1,1
726.52,card,insufficient_funds,1,0.1,9,9,5,0,True,0,1
1282.0,upi,network_timeout,1,0.7,13,9,1,0,False,0,1
1959.08,netbanking,bank_outage,2,4.4,18,17,8,0,False,0,1
1669.54,subscription_mandate,high_risk_fraud,2,8.3,27,11,1,0,False,1,0
4694.83,card,insufficient_funds,1,6.7,8,17,8,1,True,0,1
1256.34,card,insufficient_funds,2,0.5,26,14,10,0,False,0,1
264.28,card,network_timeout,3,9.8,18,13,7,1,True,0,1
535.29,upi,insufficient_funds,1,2.1,26,20,4,1,False,0,1
2401.78,subscription_mandate,bank_outage,2,0.5,25,14,8,1,True,1,0
1439.25,upi,card_expired,1,1.9,9,10,3,1,False,0,0
801.91,upi,insufficient_funds,1,2.1,25,22,9,0,True,0,1
14222.87,card,insufficient_funds,1,1.2,24,11,5,0,True,0,1
5145.49,subscription_mandate,network_timeout,1,1.1,18,13,8,2,False,1,1
2315.58,upi,insufficient_funds,2,1.0,3,11,4,0,False,0,1
3010.82,card,network_timeout,1,0.0,30,17,10,1,True,0,1
1922.48,card,network_timeout,1,3.8,30,13,6,1,True,0,1
789.63,card,bank_outage,1,2.7,11,11,1,1,False,0,1
6171.2,card,card_expired,2,2.3,16,16,4,0,True,0,0
5251.12,card,insufficient_funds,1,1.3,14,13,3,0,False,0,1
411.74,upi,network_timeout,1,0.1,23,1,11,1,False,0,1
2992.28,upi,insufficient_funds,4,3.4,10,16,2,1,False,0,1
3304.86,card,insufficient_funds,1,1.5,31,9,4,1,False,1,1
1827.02,card,authentication_failed,2,0.2,3,21,4,1,True,1,1
16115.53,subscription_mandate,insufficient_funds,1,8.3,13,17,10,1,True,1,1
14615.97,upi,insufficient_funds,1,4.2,15,11,9,0,True,0,1
1737.57,upi,high_risk_fraud,1,4.2,10,6,9,1,True,0,0
1997.12,card,insufficient_funds,3,0.3,15,11,12,0,False,0,0
1796.79,subscription_mandate,insufficient_funds,2,2.3,10,16,14,2,False,1,1
1407.82,card,card_expired,1,1.1,12,20,3,2,False,0,1
1065.62,card,network_timeout,2,4.8,3,17,1,1,False,0,1
3851.32,subscription_mandate,authentication_failed,2,0.6,13,18,6,0,False,1,1
14261.19,upi,network_timeout,1,3.8,21,8,4,0,False,0,1
9848.49,upi,high_risk_fraud,1,11.0,29,10,10,0,True,0,0
4965.45,upi,insufficient_funds,1,1.1,31,18,4,2,True,0,1
279.67,upi,bank_outage,1,1.7,25,11,17,1,False,0,1
455.73,card,insufficient_funds,2,5.5,28,19,12,1,True,0,1
6359.77,card,authentication_failed,2,3.2,11,4,2,1,False,1,1
10482.22,card,authentication_failed,2,3.4,30,15,9,1,True,0,0
4017.28,card,insufficient_funds,2,4.7,27,13,6,0,True,0,1
1853.77,netbanking,network_timeout,2,0.8,7,18,5,2,False,0,1
8242.6,card,bank_outage,2,5.4,23,9,11,0,True,0,1
4808.95,upi,insufficient_funds,3,4.0,3,9,3,0,False,0,1
6793.36,upi,bank_outage,2,0.7,11,13,9,0,True,0,1
459.02,upi,high_risk_fraud,2,3.2,9,15,1,0,False,0,0
3324.27,card,insufficient_funds,2,1.9,25,9,8,0,True,0,1
12053.54,upi,insufficient_funds,1,2.0,19,20,3,1,False,0,0
3923.36,subscription_mandate,high_risk_fraud,1,0.2,10,19,3,2,False,1,0
5729.71,upi,card_expired,2,1.1,23,8,9,1,True,1,0
2521.82,netbanking,card_expired,1,0.6,4,19,6,0,True,0,1
2685.08,subscription_mandate,network_timeout,1,3.7,25,20,8,2,True,1,0
8623.75,upi,bank_outage,1,2.5,27,10,10,1,True,1,1
1335.67,card,insufficient_funds,1,5.2,2,19,13,1,False,0,1
1223.08,upi,insufficient_funds,1,4.3,24,14,5,1,True,0,1
1587.01,card,network_timeout,1,1.6,19,18,5,0,True,0,1
2492.65,upi,card_expired,2,5.1,8,15,6,0,False,1,0
573.02,subscription_mandate,bank_outage,2,0.7,9,10,17,1,True,1,1
4712.4,upi,authentication_failed,1,1.5,7,16,5,0,True,0,1
2105.23,card,insufficient_funds,1,2.0,9,17,6,2,True,0,0
5262.28,card,authentication_failed,1,4.5,11,17,0,1,False,0,1
362.43,subscription_mandate,network_timeout,1,2.7,25,17,7,2,False,1,1
5280.47,card,authentication_failed,2,0.6,9,16,16,2,False,1,1
8129.1,card,insufficient_funds,2,1.2,28,12,17,2,True,0,1
3621.68,card,insufficient_funds,1,0.1,17,11,11,0,False,1,1
2507.44,card,bank_outage,1,5.2,19,20,5,2,False,0,1
5317.1,upi,authentication_failed,4,3.4,28,18,7,1,True,0,1
7663.97,upi,high_risk_fraud,3,2.5,1,18,2,1,False,0,0
3907.43,card,card_expired,2,1.6,13,7,9,0,False,0,0
4179.21,card,card_expired,1,3.7,11,12,0,1,False,1,1
10842.7,card,insufficient_funds,1,4.8,25,11,14,2,False,1,1
4841.8,card,bank_outage,1,0.8,30,19,10,0,True,1,1
1187.69,card,network_timeout,1,6.0,30,11,6,2,True,0,0
7631.03,upi,network_timeout,2,1.7,20,20,7,0,True,0,1
2183.43,card,insufficient_funds,1,2.5,9,18,6,0,False,0,0
2514.82,card,high_risk_fraud,3,1.2,26,19,9,1,True,0,0
2687.03,card,insufficient_funds,2,2.7,18,8,8,0,False,1,0
5837.05,card,card_expired,4,14.0,15,22,3,0,False,1,0
11777.75,card,bank_outage,3,1.8,15,11,1,0,False,1,1
2494.84,card,card_expired,1,0.3,14,7,3,0,False,0,1
11592.76,netbanking,network_timeout,2,0.7,27,15,2,2,False,0,0
2830.28,card,bank_outage,2,2.3,18,19,1,0,False,1,1
8620.96,upi,insufficient_funds,1,2.1,28,17,2,2,False,0,1
2917.81,upi,insufficient_funds,1,0.6,27,17,11,2,False,0,1
1566.84,card,card_expired,1,0.2,9,20,1,0,False,0,1
13765.07,card,bank_outage,1,0.7,30,21,6,1,True,0,1
1437.85,upi,card_expired,2,0.3,11,18,12,0,True,1,1
1353.8,netbanking,card_expired,1,0.4,17,18,4,3,True,0,0
788.05,card,insufficient_funds,1,0.3,29,11,3,1,False,1,1
7635.32,card,network_timeout,2,9.2,30,13,6,0,False,0,1
9443.69,card,card_expired,2,6.4,5,14,5,2,False,1,1
3414.6,upi,card_expired,1,0.3,25,13,5,0,True,1,1
1006.78,upi,card_expired,2,5.1,17,18,8,0,False,0,1
2425.76,card,insufficient_funds,3,6.5,25,23,4,1,True,0,1
1858.72,card,insufficient_funds,1,1.7,27,9,6,1,True,0,1
965.43,subscription_mandate,insufficient_funds,1,10.3,30,18,3,2,False,1,1
1571.83,card,network_timeout,1,0.6,4,15,6,0,False,1,1
3847.44,upi,insufficient_funds,2,0.9,5,17,4,0,True,0,1
1415.66,upi,insufficient_funds,3,4.0,21,13,4,1,False,0,0
3173.41,card,high_risk_fraud,1,2.2,2,16,12,2,True,1,0
493.39,card,card_expired,2,4.2,20,15,6,2,True,0,0
11061.91,card,card_expired,1,5.6,4,16,12,1,False,0,1
1715.96,subscription_mandate,card_expired,2,0.2,23,21,6,1,True,1,0
5341.3,card,insufficient_funds,1,1.8,18,4,11,3,False,0,1
2892.33,card,insufficient_funds,1,8.4,29,10,2,0,False,0,0
3506.06,card,authentication_failed,3,2.3,27,16,2,1,False,0,1
881.14,card,card_expired,2,0.3,10,11,20,1,False,0,0
1230.9,upi,network_timeout,1,0.1,2,12,6,2,True,1,1
1256.31,card,high_risk_fraud,2,1.2,18,12,4,2,False,0,0
2496.92,upi,insufficient_funds,1,0.8,16,18,4,1,True,0,0
8050.91,upi,bank_outage,3,2.8,13,6,17,3,True,0,1
3604.47,netbanking,insufficient_funds,1,2.4,20,12,5,2,True,0,1
1085.39,card,card_expired,1,13.0,22,16,6,0,False,0,0
2640.18,netbanking,network_timeout,1,1.0,19,12,3,2,False,1,0
2269.76,upi,insufficient_funds,1,1.4,30,6,4,1,False,1,1
1779.74,card,high_risk_fraud,1,0.7,10,21,0,2,False,0,0
2406.97,upi,bank_outage,1,5.6,16,11,7,1,True,0,1
4852.94,netbanking,card_expired,2,0.6,8,20,9,0,False,0,0
1276.74,card,insufficient_funds,1,4.1,21,20,2,1,False,0,1
1787.72,subscription_mandate,bank_outage,2,2.6,1,8,3,1,False,1,1
5907.09,upi,card_expired,1,0.4,20,15,13,1,True,0,0
3722.19,upi,insufficient_funds,2,1.4,5,10,8,0,False,0,1
7717.15,subscription_mandate,card_expired,2,3.6,1,9,24,0,True,1,0
8886.29,card,insufficient_funds,2,4.6,1,14,5,0,True,0,1
717.31,netbanking,high_risk_fraud,1,1.9,21,14,2,1,False,0,0
3163.61,card,insufficient_funds,2,1.0,16,19,4,0,True,0,1
1545.09,upi,card_expired,2,4.0,18,16,1,2,False,0,0
829.77,upi,network_timeout,4,2.1,21,17,11,1,True,0,1
1199.58,card,network_timeout,1,0.5,6,18,10,0,True,0,1
1861.82,card,authentication_failed,2,2.0,19,6,8,0,True,0,1
1872.32,card,authentication_failed,2,9.0,15,11,4,1,False,1,1
