amount,payment_method,failure_reason,attempt_count,days_since_failure,day_of_month,hour_of_day,previous_successes,previous_failures,previous_recovery_success,is_subscription,recovery_succeeded
3770.37,card,high_risk_fraud,1,0.6,25,20,8,1,True,0,0
365.32,card,insufficient_funds,1,4.1,27,10,7,2,True,0,1
975.34,subscription_mandate,bank_outage,2,1.3,22,14,4,0,False,1,0
1955.66,upi,network_timeout,2,8.3,1,2,3,0,False,0,1
2416.48,upi,card_expired,1,0.6,4,13,11,0,True,0,1
6779.51,card,bank_outage,1,3.8,12,3,2,0,False,0,1
4952.29,card,insufficient_funds,1,5.1,29,18,3,2,False,0,0
1556.55,card,card_expired,1,2.3,19,12,18,0,False,0,1
446.26,upi,insufficient_funds,2,0.9,25,2,4,0,True,0,0
1364.35,upi,authentication_failed,2,2.3,31,9,13,1,False,0,1
7477.05,upi,card_expired,1,1.0,8,11,12,0,True,0,0
2025.35,upi,high_risk_fraud,1,2.9,4,8,8,0,False,1,0
2916.87,card,insufficient_funds,4,0.5,16,13,14,1,True,0,0
3975.15,card,insufficient_funds,1,2.1,11,9,4,2,True,0,1
2721.4,card,insufficient_funds,1,1.6,24,10,16,0,True,0,1
3603.05,netbanking,authentication_failed,2,1.7,16,21,9,0,False,0,0
1034.53,card,authentication_failed,1,0.8,26,16,14,1,True,1,1
2971.66,subscription_mandate,card_expired,1,3.5,22,8,9,1,False,1,0
5086.17,upi,network_timeout,2,4.0,14,9,3,1,False,0,0
2668.41,upi,card_expired,1,7.9,29,18,8,0,True,0,0
439.01,upi,insufficient_funds,1,0.6,4,17,7,1,True,0,1
3912.28,subscription_mandate,bank_outage,2,1.6,18,18,4,1,False,1,0
3601.46,upi,network_timeout,1,1.0,30,7,18,1,True,0,1
1435.95,subscription_mandate,card_expired,1,0.7,28,18,8,0,False,1,0
2506.78,card,insufficient_funds,3,0.4,17,11,4,1,False,1,1
1131.5,card,card_expired,2,3.0,27,12,9,4,True,0,0
5767.69,upi,card_expired,1,2.4,8,10,5,3,True,0,0
541.89,subscription_mandate,insufficient_funds,1,2.2,26,16,7,0,True,1,1
1269.7,card,bank_outage,1,2.2,21,3,12,1,True,0,1
2042.67,upi,card_expired,1,7.5,16,20,6,1,True,0,0
9913.74,upi,card_expired,2,2.5,27,16,12,2,False,0,0
501.5,upi,high_risk_fraud,1,1.9,8,23,11,1,False,0,0
7515.6,card,network_timeout,1,1.6,23,11,7,0,False,0,1
9607.06,netbanking,authentication_failed,1,0.2,31,18,13,2,True,0,0
5852.87,card,network_timeout,3,0.3,11,17,7,0,False,0,1
4384.04,netbanking,network_timeout,1,4.6,13,3,18,1,False,0,1
885.75,card,bank_outage,2,2.0,22,17,4,1,True,1,1
2128.0,upi,insufficient_funds,1,0.4,20,19,16,1,True,0,1
3465.93,netbanking,card_expired,2,3.2,20,14,12,1,True,0,0
13111.95,card,network_timeout,1,3.8,24,16,4,0,True,0,1
2212.19,netbanking,card_expired,2,1.7,29,11,29,2,True,0,0
15200.64,card,bank_outage,3,0.5,8,10,3,0,False,0,1
771.75,card,network_timeout,1,1.2,11,18,4,0,True,1,1
4587.48,card,card_expired,2,7.3,15,11,4,0,True,0,0
3529.41,card,bank_outage,1,0.6,26,17,1,0,False,0,1
3643.18,card,bank_outage,2,0.2,9,9,3,0,False,1,1
2552.28,card,authentication_failed,1,4.9,9,9,6,1,False,1,0
1084.36,upi,network_timeout,1,2.9,28,9,15,0,False,0,1
4037.38,card,network_timeout,1,1.7,24,0,7,2,True,0,1
1868.16,card,insufficient_funds,2,5.3,17,7,4,1,True,0,1
1792.45,upi,bank_outage,2,1.7,30,18,8,1,False,0,1
8295.51,upi,insufficient_funds,2,11.0,2,11,10,1,False,1,1
2220.65,upi,high_risk_fraud,4,6.9,16,14,5,0,True,0,0
963.65,upi,insufficient_funds,2,2.6,24,11,15,1,False,0,1
1310.94,netbanking,authentication_failed,1,4.0,18,17,7,3,False,1,1
5494.62,subscription_mandate,network_timeout,1,0.8,30,3,7,1,True,1,1
607.28,upi,card_expired,2,0.5,9,20,4,0,False,0,0
2476.33,card,network_timeout,2,4.7,8,19,2,1,False,0,1
4245.22,upi,insufficient_funds,3,0.8,26,1,9,2,False,0,1
5467.11,upi,card_expired,2,1.9,22,17,4,0,False,0,1
2539.22,upi,network_timeout,2,1.0,30,20,8,1,True,0,1
7724.84,card,insufficient_funds,2,0.4,30,14,10,0,True,0,0
1349.79,subscription_mandate,insufficient_funds,1,5.8,27,17,13,0,True,1,1
2193.87,card,bank_outage,1,1.3,27,16,10,1,False,0,1
1362.35,upi,card_expired,1,3.9,30,17,13,2,False,0,0
582.07,upi,bank_outage,1,2.9,15,15,12,0,True,0,1
3709.96,subscription_mandate,network_timeout,2,1.2,24,8,8,2,False,1,0
603.27,upi,card_expired,1,6.8,21,10,2,1,False,1,0
3242.12,subscription_mandate,insufficient_funds,2,7.6,21,10,2,3,False,1,0
4238.65,card,card_expired,1,1.2,14,10,4,0,False,0,0
4904.08,upi,card_expired,3,2.6,31,0,0,1,False,1,0
964.03,upi,insufficient_funds,1,11.0,23,15,3,1,False,0,0
1103.15,card,insufficient_funds,2,0.6,11,21,4,2,False,0,0
3668.26,upi,insufficient_funds,2,0.1,25,18,8,1,True,0,1
3792.97,card,bank_outage,3,0.3,17,21,8,0,True,0,0
6184.6,upi,network_timeout,2,6.0,13,21,4,0,True,0,1
17394.14,upi,network_timeout,4,6.0,5,17,3,1,False,0,0
2877.36,subscription_mandate,insufficient_funds,1,2.6,16,10,7,2,True,1,1
2631.41,card,card_expired,4,1.6,15,12,6,2,True,1,1
3820.19,card,insufficient_funds,2,1.3,22,16,8,2,True,0,1
5269.08,subscription_mandate,network_timeout,1,3.0,24,17,2,2,False,1,1
3190.77,upi,card_expired,3,3.6,26,11,5,2,True,0,0
2524.84,netbanking,card_expired,2,0.7,5,3,2,1,False,0,0
739.67,card,card_expired,1,9.7,6,11,14,2,False,0,0
3352.52,upi,high_risk_fraud,2,4.1,2,9,1,2,False,0,0
9458.21,card,insufficient_funds,1,3.6,31,11,5,1,False,1,1
3642.32,upi,card_expired,3,2.0,9,18,4,0,True,0,1
1610.6,card,card_expired,1,7.0,27,19,1,0,False,0,1
2230.45,upi,network_timeout,2,0.5,21,13,9,1,True,0,0
295.19,card,card_expired,1,1.8,31,12,5,1,False,0,1
10166.15,upi,network_timeout,2,0.8,31,9,1,1,False,0,1
15903.89,card,card_expired,1,5.8,6,18,6,0,True,1,0
6283.68,card,insufficient_funds,1,2.1,16,8,7,1,True,0,1
2046.9,card,card_expired,1,3.9,15,19,20,2,False,0,0
5052.19,subscription_mandate,insufficient_funds,1,2.6,27,10,3,2,False,1,1
1802.18,card,network_timeout,1,0.5,25,7,2,0,False,1,1
798.06,netbanking,card_expired,1,7.8,19,17,9,1,True,0,1
5837.12,upi,bank_outage,1,0.8,9,12,8,2,True,0,1
1044.95,card,insufficient_funds,2,2.3,5,11,7,1,True,0,0
6690.92,card,authentication_failed,3,0.4,24,9,9,0,False,0,1
3989.62,upi,authentication_failed,1,10.9,2,2,8,0,True,0,1
991.05,card,bank_outage,2,3.2,27,10,3,0,False,1,1
1649.84,card,insufficient_funds,1,6.2,23,14,5,2,True,0,0
711.63,upi,bank_outage,3,2.3,14,12,4,0,True,0,1
3307.1,upi,insufficient_funds,1,2.1,22,20,2,0,False,0,0
7556.38,card,card_expired,1,0.8,19,15,2,0,False,0,0
742.99,upi,network_timeout,1,2.9,4,8,5,2,True,0,1
4584.34,upi,authentication_failed,1,0.4,23,20,5,0,True,0,1
492.74,upi,bank_outage,1,0.2,7,17,5,3,True,0,1
396.87,upi,network_timeout,3,3.5,29,15,7,0,False,0,1
12246.02,card,network_timeout,3,2.6,30,8,3,0,False,0,1
557.24,card,high_risk_fraud,1,3.5,20,17,11,0,True,1,0
3948.39,card,insufficient_funds,4,1.7,11,7,13,0,False,0,0
1808.33,upi,bank_outage,2,1.5,12,12,2,0,False,0,1
1598.09,netbanking,insufficient_funds,4,4.0,4,14,1,0,False,1,1
2075.92,card,card_expired,4,5.2,26,15,12,1,True,0,0
734.23,upi,card_expired,1,2.6,22,16,7,0,True,0,1
1699.88,card,network_timeout,1,0.4,9,9,1,3,False,0,1
5590.55,netbanking,network_timeout,2,0.9,23,19,12,1,False,0,1
2008.41,subscription_mandate,network_timeout,1,1.5,7,14,1,0,False,1,0
252.62,card,network_timeout,2,8.0,15,17,15,2,False,0,1
1486.68,upi,high_risk_fraud,1,5.5,21,17,4,2,True,0,0
2310.51,card,insufficient_funds,1,4.8,4,13,2,0,False,0,1
2736.62,card,insufficient_funds,1,0.9,23,17,8,1,False,0,0
1561.74,upi,bank_outage,1,4.3,30,9,13,1,True,0,1
6104.51,card,bank_outage,2,1.3,5,19,3,1,False,1,1
6780.8,upi,insufficient_funds,2,1.2,10,7,6,0,True,0,1
2004.74,subscription_mandate,network_timeout,1,5.1,1,13,13,1,True,1,1
623.45,upi,card_expired,3,1.8,12,19,0,0,False,1,0
1849.31,card,card_expired,1,0.3,27,9,2,0,False,1,1
763.76,card,high_risk_fraud,2,0.4,21,19,4,0,True,0,0
2521.82,netbanking,card_expired,1,0.6,4,19,6,0,True,0,1
1149.37,netbanking,insufficient_funds,1,0.3,6,15,6,0,True,0,0
2994.53,subscription_mandate,insufficient_funds,1,2.3,16,10,7,1,True,1,0
10253.63,upi,authentication_failed,1,0.1,4,10,7,1,True,0,1
11238.65,card,network_timeout,3,4.5,12,16,4,1,True,1,1
1321.16,card,network_timeout,1,1.7,5,17,7,0,False,0,1
440.64,upi,insufficient_funds,1,2.7,6,10,12,0,True,0,1
20149.79,card,card_expired,1,6.2,22,16,6,0,True,1,1
6195.83,netbanking,network_timeout,1,2.1,12,13,6,1,False,0,1
940.53,card,insufficient_funds,2,6.8,15,15,7,1,True,0,1
4367.86,card,network_timeout,1,6.3,11,11,2,0,False,0,1
2291.47,upi,authentication_failed,4,0.0,12,13,10,1,True,0,0
5436.45,upi,insufficient_funds,1,2.4,8,8,7,2,True,0,1
5030.16,card,card_expired,2,2.0,26,19,6,1,False,0,0
21169.24,upi,insufficient_funds,3,0.5,25,9,8,3,True,0,1
3674.52,upi,insufficient_funds,2,3.2,21,13,5,1,True,1,1
6107.86,upi,insufficient_funds,1,1.0,19,11,8,2,True,1,1
1866.69,upi,insufficient_funds,1,2.2,23,8,4,2,True,0,1
500.44,upi,insufficient_funds,2,0.7,24,7,7,2,False,0,0
2421.01,subscription_mandate,high_risk_fraud,1,8.0,8,11,5,1,True,1,0
7039.4,card,insufficient_funds,1,6.6,29,13,5,2,False,0,1
2343.61,card,insufficient_funds,1,0.1,1,16,8,1,False,1,1
742.87,card,bank_outage,2,2.5,29,18,3,1,False,0,1
1997.12,card,insufficient_funds,3,0.3,15,11,12,0,False,0,0
3594.86,subscription_mandate,network_timeout,1,1.3,2,7,7,0,False,1,1
4526.86,upi,network_timeout,2,6.2,6,11,3,0,False,0,1
741.48,card,insufficient_funds,3,0.3,27,21,12,0,True,1,1
6640.12,card,bank_outage,3,4.9,12,16,5,0,True,0,1
1951.1,card,card_expired,2,2.5,16,17,2,0,False,0,1
4228.96,upi,insufficient_funds,2,1.5,7,13,4,0,True,1,1
1957.39,card,authentication_failed,1,2.1,10,18,12,1,True,1,1
2653.53,upi,high_risk_fraud,4,0.6,22,21,1,0,False,0,0
10804.41,card,network_timeout,1,0.7,24,13,9,0,True,0,1
771.32,card,insufficient_funds,1,6.9,29,12,7,4,True,1,1
1589.27,upi,insufficient_funds,1,1.5,31,13,9,0,False,0,1
2737.07,card,insufficient_funds,1,1.0,19,9,1,1,False,1,1
3257.14,card,insufficient_funds,1,2.6,18,12,3,0,False,0,0
2807.33,upi,high_risk_fraud,1,0.0,13,19,7,1,False,0,0
246.12,netbanking,insufficient_funds,1,1.5,12,16,7,0,False,1,0
5604.67,upi,card_expired,3,2.7,24,15,0,0,False,0,0
5123.9,card,insufficient_funds,1,0.1,11,15,7,1,False,0,1
712.65,card,network_timeout,2,0.9,28,17,3,3,False,0,0
1468.42,upi,insufficient_funds,2,1.6,30,11,6,3,True,0,1
971.92,card,insufficient_funds,2,4.3,7,19,15,0,False,0,0
2017.18,card,insufficient_funds,1,1.1,31,10,5,0,True,0,1
2603.89,subscription_mandate,insufficient_funds,1,0.1,4,15,4,1,False,1,1
5103.72,upi,insufficient_funds,1,2.9,15,19,2,0,False,1,1
2687.82,upi,card_expired,3,1.0,1,15,11,0,True,0,1
8942.68,card,insufficient_funds,1,9.8,2,22,4,1,True,0,1
1673.82,upi,authentication_failed,1,3.1,28,17,8,0,True,0,1
824.44,netbanking,insufficient_funds,1,5.1,4,12,3,1,False,0,0
535.29,upi,insufficient_funds,1,2.1,26,20,4,1,False,0,1
640.59,card,bank_outage,1,2.3,27,12,1,0,False,1,1
8384.96,card,insufficient_funds,1,0.9,18,20,2,1,False,0,1
3826.45,netbanking,insufficient_funds,1,3.3,3,14,10,0,True,1,1
1688.06,card,bank_outage,1,2.0,22,11,6,1,True,0,1
3341.8,upi,card_expired,2,2.1,21,14,9,1,True,0,1
1478.46,card,card_expired,2,0.7,14,8,8,1,False,0,1
1823.63,upi,bank_outage,4,5.8,31,17,2,1,False,0,1
2242.05,card,insufficient_funds,1,2.6,6,17,8,1,False,0,1
4023.3,upi,insufficient_funds,3,7.4,19,8,6,0,True,0,0
3059.63,card,network_timeout,1,0.5,3,18,5,0,False,0,1
962.44,card,network_timeout,2,1.1,9,18,18,2,True,0,1
2013.06,upi,network_timeout,2,4.8,24,15,11,1,True,0,1
894.77,card,high_risk_fraud,2,0.7,14,19,8,1,True,0,0
1044.86,card,insufficient_funds,3,1.4,20,11,5,1,True,1,1
6241.24,card,network_timeout,5,1.2,5,13,3,2,False,1,1
3505.57,upi,insufficient_funds,2,3.4,27,15,1,0,False,0,1
8479.04,subscription_mandate,network_timeout,3,1.0,31,10,5,2,True,1,1
8363.22,card,insufficient_funds,1,8.3,10,11,6,1,False,0,1
2837.15,card,card_expired,2,0.9,1,11,10,0,True,0,0
2870.3,card,network_timeout,3,1.5,10,8,5,0,True,0,1
2265.18,card,insufficient_funds,3,2.3,15,19,4,3,True,0,0
5820.8,card,network_timeout,1,1.8,6,20,12,1,False,0,1
2753.42,card,card_expired,1,2.8,2,8,8,1,True,1,0
1249.1,upi,high_risk_fraud,2,4.1,16,4,4,0,True,0,0
4423.47,card,card_expired,1,5.4,16,17,4,1,False,1,0
2495.77,subscription_mandate,insufficient_funds,2,1.3,20,10,2,0,False,1,1
969.1,card,authentication_failed,2,0.7,18,13,7,1,True,0,1
4952.96,card,insufficient_funds,2,5.5,15,8,8,0,False,1,0
2600.51,upi,bank_outage,2,0.5,16,11,3,0,False,0,1
778.73,netbanking,bank_outage,1,2.3,5,7,11,0,False,0,1
1236.35,card,authentication_failed,2,1.0,10,15,8,0,True,0,1
1129.77,card,network_timeout,1,0.5,9,7,12,2,True,0,1
1725.81,card,bank_outage,2,4.1,4,18,3,3,False,0,1
3992.66,card,network_timeout,1,7.9,22,22,10,0,True,0,1
5995.79,subscription_mandate,insufficient_funds,1,0.8,21,14,6,2,True,1,1
5359.56,card,network_timeout,1,4.3,24,18,2,0,False,1,1
2066.88,subscription_mandate,bank_outage,2,12.5,2,16,6,1,False,1,1
4171.89,netbanking,network_timeout,1,2.0,23,13,3,1,False,0,1
3061.48,upi,insufficient_funds,1,0.8,13,20,9,1,True,1,1
790.0,upi,insufficient_funds,1,0.2,8,19,6,1,True,0,1
7565.92,upi,insufficient_funds,2,0.7,5,9,5,1,True,0,1
3106.04,card,insufficient_funds,1,6.3,22,18,4,2,False,0,0
1686.7,upi,bank_outage,1,3.5,10,10,8,0,True,0,1
2232.96,netbanking,bank_outage,1,2.1,5,22,4,4,True,0,1
5229.88,card,authentication_failed,1,4.9,1,15,13,0,True,0,1
2807.04,card,insufficient_funds,1,1.5,7,17,13,0,True,1,1
1654.54,upi,authentication_failed,2,6.0,25,7,9,0,True,0,1
778.67,card,bank_outage,2,0.3,18,12,16,1,True,0,1
295.78,card,authentication_failed,1,2.5,30,9,8,0,True,0,1
3630.51,card,network_timeout,1,4.4,21,10,4,1,True,1,1
4586.58,card,authentication_failed,1,2.3,3,4,4,4,False,0,1
1515.47,netbanking,insufficient_funds,1,1.8,14,20,2,0,False,0,0
11438.8,upi,insufficient_funds,1,1.7,9,15,18,1,True,0,1
3014.65,card,card_expired,2,3.5,19,9,1,1,False,0,0
2283.67,upi,insufficient_funds,1,3.5,1,18,9,0,True,0,1
1177.53,subscription_mandate,network_timeout,4,1.5,18,10,11,0,True,1,1
6485.25,card,insufficient_funds,2,2.4,16,5,1,1,False,0,0
2319.75,upi,bank_outage,1,1.8,19,19,11,3,False,0,1
535.54,subscription_mandate,insufficient_funds,4,0.5,23,18,10,1,False,1,0
4249.39,upi,authentication_failed,2,0.8,25,15,10,1,True,0,1
3591.35,upi,bank_outage,1,0.7,24,9,7,0,True,0,1
759.81,subscription_mandate,insufficient_funds,4,7.4,25,8,3,0,False,1,0
795.91,subscription_mandate,authentication_failed,1,1.9,22,3,12,1,False,1,1
11335.39,netbanking,card_expired,2,6.5,3,10,4,0,True,1,0
2676.67,upi,insufficient_funds,1,5.6,24,13,2,0,False,1,1
1093.85,subscription_mandate,card_expired,1,6.6,6,18,1,1,False,1,1
2034.08,upi,authentication_failed,2,0.1,2,12,1,0,False,1,0
1899.3,upi,bank_outage,1,1.9,6,11,2,0,False,0,1
716.33,subscription_mandate,insufficient_funds,1,0.1,6,4,4,2,False,1,1
17632.74,card,insufficient_funds,2,1.9,28,20,2,0,False,0,1
2077.92,card,card_expired,1,0.0,18,19,2,1,False,0,0
772.43,subscription_mandate,insufficient_funds,2,0.9,1,3,2,1,False,1,1
1332.31,card,insufficient_funds,1,8.1,28,9,5,0,False,1,1
1118.56,netbanking,insufficient_funds,1,3.2,15,21,14,2,True,0,1
1063.94,card,high_risk_fraud,2,0.2,11,9,3,1,False,0,0
10578.07,upi,card_expired,1,1.9,22,7,4,1,True,0,0
3452.41,netbanking,bank_outage,3,2.1,8,23,1,0,False,0,0
10006.26,card,bank_outage,1,0.5,1,19,5,1,False,0,1
17246.42,card,bank_outage,2,5.3,11,15,3,1,False,1,1
989.3,card,card_expired,1,0.6,5,21,7,2,False,0,1
3867.59,card,network_timeout,1,5.7,31,13,2,2,False,0,1
5768.04,netbanking,card_expired,2,0.9,1,17,3,1,False,0,0
1036.87,upi,authentication_failed,2,2.4,17,14,15,0,True,0,1
9970.59,upi,card_expired,4,2.4,17,1,9,0,False,0,0
10403.31,subscription_mandate,bank_outage,1,0.8,7,14,9,0,False,1,1
1361.3,subscription_mandate,bank_outage,1,0.7,21,17,7,1,False,1,1
22286.38,netbanking,bank_outage,1,4.2,4,7,5,0,True,1,1
1263.13,card,authentication_failed,1,0.4,2,7,1,1,False,0,1
5110.07,subscription_mandate,bank_outage,1,6.1,20,0,9,2,True,1,1
2676.61,upi,bank_outage,1,1.5,26,17,4,0,True,0,1
1273.99,upi,insufficient_funds,2,12.8,22,2,0,0,False,0,0
9629.1,card,card_expired,2,4.0,1,20,4,1,True,0,1
993.31,netbanking,network_timeout,3,5.1,4,20,5,2,True,0,1
2800.99,upi,insufficient_funds,3,2.2,22,16,5,1,False,1,1
2450.63,card,insufficient_funds,2,0.3,19,13,2,0,False,0,1
2620.94,upi,card_expired,1,1.6,5,16,7,1,True,0,0
1634.16,card,insufficient_funds,2,0.3,15,0,6,0,False,0,1
2389.44,subscription_mandate,insufficient_funds,2,1.1,23,17,7,3,True,1,1
2546.83,card,high_risk_fraud,1,1.3,10,12,0,0,False,0,0
2117.33,subscription_mandate,bank_outage,2,5.2,28,13,2,1,False,1,1
2028.76,upi,insufficient_funds,1,1.1,7,19,11,0,True,1,0
8151.79,card,card_expired,1,0.1,26,9,2,2,False,0,0
3164.57,card,authentication_failed,2,0.9,4,15,6,1,True,0,1
3751.2,upi,network_timeout,1,1.6,29,19,4,1,True,0,1
1195.63,card,insufficient_funds,2,1.5,15,10,7,0,False,0,1
9095.71,upi,bank_outage,1,0.4,31,11,10,1,True,0,1
702.5,netbanking,insufficient_funds,1,5.5,22,21,4,0,True,0,1
1383.12,upi,insufficient_funds,1,10.2,2,9,6,1,True,0,1
2942.54,netbanking,insufficient_funds,1,1.9,18,8,7,2,False,0,1
1588.02,card,insufficient_funds,2,2.1,17,8,6,1,False,0,0
690.63,upi,insufficient_funds,1,1.1,2,17,4,1,True,0,1
6920.43,netbanking,insufficient_funds,1,0.2,6,11,10,0,False,0,0
8539.86,card,card_expired,1,6.0,22,11,3,3,False,0,0
3281.94,card,bank_outage,2,0.9,23,9,3,0,False,0,1
3914.9,card,network_timeout,1,1.7,26,1,8,0,True,0,1
6397.62,subscription_mandate,insufficient_funds,2,0.1,19,12,1,1,False,1,1
1606.19,upi,card_expired,1,2.4,15,17,11,1,True,0,1
2330.6,upi,insufficient_funds,2,3.8,17,18,9,1,False,0,1
1682.7,card,network_timeout,1,4.5,9,17,0,1,False,0,1
2716.13,upi,insufficient_funds,3,1.3,15,14,3,1,False,0,0
2470.11,upi,insufficient_funds,1,7.5,24,7,1,1,False,1,1
1235.89,subscription_mandate,bank_outage,3,0.2,29,14,7,0,True,1,1
2090.14,subscription_mandate,network_timeout,2,1.7,15,22,8,1,True,1,1
7210.27,upi,card_expired,2,3.4,2,22,8,1,True,0,1
4086.72,subscription_mandate,card_expired,2,1.0,12,4,16,0,True,1,1
1344.65,upi,card_expired,1,3.4,18,22,9,1,False,0,0
2448.97,upi,card_expired,2,6.2,30,11,4,0,False,1,1
1559.06,upi,insufficient_funds,1,6.0,19,10,1,1,False,1,0
8287.61,upi,network_timeout,1,0.2,26,12,7,0,False,0,1
606.56,card,high_risk_fraud,2,2.5,25,14,2,1,False,0,0
1641.63,card,insufficient_funds,1,2.6,3,21,18,1,True,0,1
1153.35,card,card_expired,1,3.6,31,23,1,1,False,0,0
1068.69,upi,bank_outage,2,5.7,8,10,4,1,False,0,1
1751.6,netbanking,bank_outage,1,9.2,8,12,0,3,False,1,1
2140.46,subscription_mandate,card_expired,1,0.3,20,18,2,2,False,1,1
5319.28,subscription_mandate,bank_outage,1,5.6,30,8,1,2,False,1,1
6445.3,card,authentication_failed,4,0.6,23,10,0,1,False,0,1
2851.09,card,insufficient_funds,1,5.3,28,8,17,1,True,0,1
278.63,upi,bank_outage,1,0.9,13,6,19,1,True,1,1
1243.75,card,network_timeout,1,9.5,3,13,4,0,False,0,1
3714.94,upi,bank_outage,1,1.5,12,15,14,0,False,0,1
1495.15,card,insufficient_funds,2,0.5,25,22,2,0,False,1,1
10656.64,upi,card_expired,1,0.7,17,19,2,2,False,0,0
3178.03,netbanking,authentication_failed,1,0.3,27,2,4,0,True,0,1
2722.22,subscription_mandate,insufficient_funds,2,0.3,2,20,6,1,False,1,1
900.78,upi,card_expired,1,0.6,31,19,3,0,False,0,0
4362.98,upi,insufficient_funds,1,2.0,1,9,2,2,False,0,0
2542.37,subscription_mandate,insufficient_funds,1,1.0,27,10,6,0,False,1,1
1451.94,subscription_mandate,network_timeout,1,0.1,10,12,7,1,True,1,1
2544.73,subscription_mandate,bank_outage,2,0.1,21,14,3,0,False,1,1
833.71,subscription_mandate,authentication_failed,2,2.3,27,8,3,1,False,1,1
3141.5,upi,card_expired,1,0.3,19,9,6,0,False,1,0
1327.9,card,network_timeout,1,0.5,25,6,14,2,True,0,1
1642.94,upi,card_expired,1,1.4,27,18,11,1,False,0,0
6428.67,card,card_expired,2,0.3,25,18,7,1,True,1,0
800.39,upi,network_timeout,1,0.9,29,18,1,1,False,0,1
810.85,card,bank_outage,3,1.1,19,15,10,1,False,0,0
1449.58,card,insufficient_funds,3,1.0,24,13,5,1,True,1,1
2265.27,card,network_timeout,4,4.3,20,0,15,0,True,0,1
3323.78,card,insufficient_funds,1,7.0,16,9,6,0,True,0,0
1173.89,upi,network_timeout,1,2.3,16,20,2,0,False,0,0
768.32,upi,insufficient_funds,2,1.3,13,2,3,0,False,0,1
1582.07,netbanking,card_expired,1,0.0,4,12,4,0,False,0,1
3491.21,upi,bank_outage,1,0.1,21,13,10,3,True,1,1
3571.96,subscription_mandate,insufficient_funds,1,0.7,29,14,4,0,True,1,1
851.85,card,card_expired,5,1.4,26,18,4,2,False,1,0
760.79,upi,authentication_failed,1,1.3,22,12,16,2,True,0,1
405.22,card,insufficient_funds,1,0.1,5,15,6,1,True,0,1
1090.26,card,insufficient_funds,1,2.1,11,9,7,1,True,0,1
2041.44,card,bank_outage,1,2.5,16,17,3,1,False,0,1
1782.37,card,insufficient_funds,3,3.0,6,13,10,1,True,0,1
2400.88,upi,authentication_failed,1,2.7,28,13,3,0,False,0,1
4401.14,card,network_timeout,1,0.6,26,18,2,1,False,1,1
3298.86,subscription_mandate,bank_outage,2,0.0,2,12,10,1,True,1,1
2193.52,upi,network_timeout,1,0.7,16,14,4,0,True,1,1
4210.17,netbanking,insufficient_funds,3,4.1,13,17,1,0,False,0,1
3000.45,upi,authentication_failed,1,1.3,16,20,14,1,True,0,1
4600.37,upi,authentication_failed,1,2.1,8,10,0,0,False,1,0
1442.32,card,insufficient_funds,3,1.3,11,11,6,1,False,0,0
812.75,card,authentication_failed,1,0.2,17,1,4,2,True,1,1
6652.32,card,insufficient_funds,1,2.2,17,8,16,1,False,0,1
1748.41,upi,insufficient_funds,1,0.0,14,17,27,0,True,1,1
802.97,card,card_expired,1,0.7,8,11,6,0,True,0,1
1767.3,card,network_timeout,1,2.9,22,2,6,0,True,0,1
2688.25,card,network_timeout,1,4.4,7,17,8,1,True,1,1
5701.9,netbanking,insufficient_funds,1,2.2,13,13,13,0,True,0,1
141.46,card,bank_outage,1,0.3,12,19,14,3,False,1,0
1725.25,subscription_mandate,authentication_failed,3,3.0,3,19,8,0,False,1,1
6072.2,upi,bank_outage,3,11.4,24,11,2,1,False,0,0
24138.16,card,insufficient_funds,2,1.4,7,9,17,0,True,0,1
5017.23,card,high_risk_fraud,2,0.8,28,9,9,0,False,0,0
2187.6,card,card_expired,2,0.6,28,10,6,1,True,1,1
1879.24,upi,high_risk_fraud,1,1.4,24,17,9,0,True,1,0
578.53,upi,bank_outage,1,1.0,30,15,12,0,True,0,1
26778.61,card,insufficient_funds,4,3.1,19,10,4,1,True,1,0
4596.79,subscription_mandate,high_risk_fraud,1,5.8,14,17,15,1,True,1,0
3750.25,card,bank_outage,1,0.6,14,17,5,2,False,0,1
2655.02,upi,network_timeout,2,1.4,13,19,9,1,True,0,1
3474.14,upi,card_expired,1,0.7,16,22,10,1,True,1,1
1253.21,card,insufficient_funds,1,2.4,14,19,5,0,False,0,1
1212.6,card,authentication_failed,3,2.5,1,11,20,1,True,1,1
2242.37,upi,bank_outage,3,5.1,2,19,8,0,True,1,1
1344.15,card,network_timeout,2,4.1,12,20,5,2,True,0,1
410.38,subscription_mandate,authentication_failed,1,4.1,13,3,5,0,True,1,1
2695.86,subscription_mandate,bank_outage,1,0.6,4,13,7,2,True,1,1
3772.35,subscription_mandate,card_expired,1,1.9,14,0,2,1,False,1,1
1377.29,card,authentication_failed,1,3.6,9,11,6,0,True,0,0
2239.96,upi,bank_outage,1,1.0,5,21,18,0,True,1,1
1351.53,card,insufficient_funds,1,2.1,13,11,5,3,True,0,1
1181.37,upi,insufficient_funds,1,1.9,23,12,6,0,True,0,1
1247.16,card,bank_outage,2,2.7,31,4,22,1,False,0,1
1652.82,netbanking,card_expired,3,1.7,8,17,5,1,True,1,1
559.6,card,bank_outage,1,4.8,10,17,5,2,False,0,1
2788.72,upi,authentication_failed,1,0.1,26,18,4,2,False,1,0
